recom_id,product_id,category1,category2,gender,height,weight,keyword,size
2542,MMCPC505-BR,바지,기타 바지,남자,170,62,적당함,28 
2543,MMCPC505-BR,바지,기타 바지,남자,169,62,큼,30 
2544,MMCPC505-BR,바지,기타 바지,남자,176,68,적당함,30 
2545,MMCPC505-BR,바지,기타 바지,남자,185,82,적당함,36 
2546,MMCPC505-BR,바지,기타 바지,남자,191,99,큼,38 
2547,MMCPC505-BR,바지,기타 바지,남자,184,80,적당함,32 
2548,MMCPC505-BR,바지,기타 바지,남자,176,59,적당함,28 
2549,MMCPC505-BR,바지,기타 바지,남자,178,68,큼,38 
2550,MMCPC505-BR,바지,기타 바지,남자,179,73,적당함,30 
1146,MMCPC505-BK,바지,기타 바지,남자,180,82,적당함,30 
1147,MMCPC505-BK,바지,기타 바지,남자,181,75,큼,30 
1148,MMCPC505-BK,바지,기타 바지,남자,180,90,큼,40 
1149,MMCPC505-BK,바지,기타 바지,여자,160,48,큼,28 
1150,MMCPC505-BK,바지,기타 바지,남자,170,65,적당함,28 
1151,MMCPC505-BK,바지,기타 바지,남자,171,62,적당함,30 
1152,MMCPC505-BK,바지,기타 바지,남자,176,65,적당함,30 
1153,MMCPC505-BK,바지,기타 바지,남자,177,72,적당함,30 
1154,MMCPC505-BK,바지,기타 바지,남자,172,65,적당함,30 
1155,MMCPC505-BK,바지,기타 바지,남자,171,78,적당함,32 
1156,MMCPC505-BK,바지,기타 바지,남자,173,62,적당함,28 
1157,MMCPC505-BK,바지,기타 바지,남자,187,74,적당함,34 
1158,MMCPC505-BK,바지,기타 바지,남자,179,73,적당함,30 
1159,MMCPC505-BK,바지,기타 바지,남자,174,89,적당함,34 
1160,MMCPC505-BK,바지,기타 바지,남자,185,92,큼,38 
1161,MMCPC505-BK,바지,기타 바지,남자,186,70,적당함,34 
1162,MMCPC505-BK,바지,기타 바지,남자,191,81,큼,40 
1163,MMCPC505-BK,바지,기타 바지,남자,185,88,큼,36 
1164,MMCPC505-BK,바지,기타 바지,남자,186,79,적당함,32 
1165,MMCPC505-BK,바지,기타 바지,여자,172,61,적당함,28 
1166,MMCPC505-BK,바지,기타 바지,남자,187,95,적당함,38 
1167,MMCPC505-BK,바지,기타 바지,남자,171,65,적당함,28 
1168,MMCPC505-BK,바지,기타 바지,남자,183,95,적당함,34 
1169,MMCPC505-BK,바지,기타 바지,남자,165,58,적당함,26 
1170,MMCPC505-BK,바지,기타 바지,남자,175,78,적당함,30 
1171,MMCPC505-BK,바지,기타 바지,남자,189,98,큼,38 
1172,MMCPC505-BK,바지,기타 바지,남자,183,65,적당함,28 
1173,MMCPC505-BK,바지,기타 바지,남자,165,60,적당함,28 
1174,MMCPC505-BK,바지,기타 바지,남자,174,73,적당함,30 
1175,MMCPC505-BK,바지,기타 바지,남자,180,75,적당함,32 
1176,MMCPC505-BK,바지,기타 바지,남자,176,68,적당함,30 
1177,MMCPC505-BK,바지,기타 바지,남자,171,80,큼,30 
1178,MMCPC505-BK,바지,기타 바지,남자,180,66,적당함,32 
1179,MMCPC505-BK,바지,기타 바지,남자,170,57,적당함,30 
1180,MMCPC505-BK,바지,기타 바지,남자,182,89,적당함,34 
1181,MMCPC505-BK,바지,기타 바지,여자,164,60,적당함,28 
1182,MMCPC505-BK,바지,기타 바지,남자,176,58,적당함,28 
1183,MMCPC505-BK,바지,기타 바지,남자,180,80,큼,34 
1184,MMCPC505-BK,바지,기타 바지,남자,177,90,큼,36 
1185,MMCPC505-BK,바지,기타 바지,남자,173,99,적당함,34 
1186,MMCPC505-BK,바지,기타 바지,남자,174,95,적당함,36 
1187,MMCPC505-BK,바지,기타 바지,남자,185,77,적당함,32 
1188,MMCPC505-BK,바지,기타 바지,남자,183,77,적당함,32 
1189,MMCPC505-BK,바지,기타 바지,남자,179,71,적당함,30 
1190,MMCPC505-BK,바지,기타 바지,남자,173,73,적당함,30 
1191,MMCPC505-BK,바지,기타 바지,남자,173,68,적당함,30 
1192,MMCPC505-BK,바지,기타 바지,남자,173,70,적당함,30 
1193,MMCPC505-BK,바지,기타 바지,남자,178,75,적당함,34 
1194,MMCPC505-BK,바지,기타 바지,남자,175,72,적당함,30 
1195,MMCPC505-BK,바지,기타 바지,남자,178,75,적당함,32 
1196,MMCPC505-BK,바지,기타 바지,남자,185,92,적당함,36 
1197,MMCPC505-BK,바지,기타 바지,남자,177,66,적당함,30 
1198,MMCPC505-BK,바지,기타 바지,남자,183,75,적당함,32 
1199,MMCPC505-BK,바지,기타 바지,남자,176,101,적당함,34 
1200,MMCPC505-BK,바지,기타 바지,남자,176,66,적당함,30 
1201,MMCPC505-BK,바지,기타 바지,남자,175,80,적당함,30 
1202,MMCPC505-BK,바지,기타 바지,여자,171,45,적당함,28 
1203,MMCPC505-BK,바지,기타 바지,남자,177,67,적당함,28 
1204,MMCPC505-BK,바지,기타 바지,남자,178,80,적당함,32 
1205,MMCPC505-BK,바지,기타 바지,남자,183,78,적당함,32 
1206,MMCPC505-BK,바지,기타 바지,남자,170,60,적당함,28 
1207,MMCPC505-BK,바지,기타 바지,남자,170,65,적당함,26 
1208,MMCPC505-BK,바지,기타 바지,남자,173,60,적당함,28 
1209,MMCPC505-BK,바지,기타 바지,남자,183,85,적당함,34 
1210,MMCPC505-BK,바지,기타 바지,남자,177,75,적당함,32 
1211,MMCPC505-BK,바지,기타 바지,남자,177,90,큼,40 
1212,MMCPC505-BK,바지,기타 바지,남자,181,74,적당함,34 
1213,MMCPC505-BK,바지,기타 바지,남자,181,90,적당함,34 
1214,MMCPC505-BK,바지,기타 바지,남자,180,75,적당함,30 
1215,MMCPC505-BK,바지,기타 바지,남자,184,69,적당함,30 
1216,MMCPC505-BK,바지,기타 바지,남자,179,75,적당함,32 
1217,MMCPC505-BK,바지,기타 바지,남자,170,67,적당함,28 
1218,MMCPC505-BK,바지,기타 바지,남자,175,65,큼,32 
1219,MMCPC505-BK,바지,기타 바지,남자,173,74,적당함,30 
1220,MMCPC505-BK,바지,기타 바지,남자,180,86,적당함,30 
1221,MMCPC505-BK,바지,기타 바지,남자,190,88,적당함,36 
1222,MMCPC505-BK,바지,기타 바지,남자,174,74,적당함,30 
1223,MMCPC505-BK,바지,기타 바지,남자,176,59,적당함,28 
1224,MMCPC505-BK,바지,기타 바지,남자,179,100,큼,36 
1225,MMCPC505-BK,바지,기타 바지,남자,168,62,적당함,26 
1226,MMCPC505-BK,바지,기타 바지,남자,180,90,적당함,38 
1227,MMCPC505-BK,바지,기타 바지,남자,178,80,큼,32 
1228,MMCPC505-BK,바지,기타 바지,남자,183,80,적당함,32 
1229,MMCPC505-BK,바지,기타 바지,남자,171,60,적당함,28 
1230,MMCPC505-BK,바지,기타 바지,남자,175,67,적당함,30 
1231,MMCPC505-BK,바지,기타 바지,남자,186,100,적당함,34 
1232,MMCPC505-BK,바지,기타 바지,남자,180,90,큼,34 
1233,MMCPC505-BK,바지,기타 바지,남자,180,80,적당함,32 
1234,MMCPC505-BK,바지,기타 바지,남자,175,56,적당함,28 
1235,MMCPC505-BK,바지,기타 바지,남자,176,60,큼,28 
1236,MMCPC505-BK,바지,기타 바지,남자,173,70,적당함,28 
1237,MMCPC505-BK,바지,기타 바지,남자,183,78,적당함,32 
2551,MMCPC505-BK,바지,기타 바지,남자,180,82,적당함,30 
2552,MMCPC505-BK,바지,기타 바지,남자,181,75,큼,30 
2553,MMCPC505-BK,바지,기타 바지,남자,180,90,큼,40 
2554,MMCPC505-BK,바지,기타 바지,여자,160,48,큼,28 
2555,MMCPC505-BK,바지,기타 바지,남자,170,65,적당함,28 
2556,MMCPC505-BK,바지,기타 바지,남자,171,62,적당함,30 
2557,MMCPC505-BK,바지,기타 바지,남자,176,65,적당함,30 
2558,MMCPC505-BK,바지,기타 바지,남자,177,72,적당함,30 
2559,MMCPC505-BK,바지,기타 바지,남자,172,65,적당함,30 
2560,MMCPC505-BK,바지,기타 바지,남자,171,78,적당함,32 
2561,MMCPC505-BK,바지,기타 바지,남자,173,62,적당함,28 
2562,MMCPC505-BK,바지,기타 바지,남자,187,74,적당함,34 
2563,MMCPC505-BK,바지,기타 바지,남자,179,73,적당함,30 
2564,MMCPC505-BK,바지,기타 바지,남자,174,89,적당함,34 
2565,MMCPC505-BK,바지,기타 바지,남자,185,92,큼,38 
2566,MMCPC505-BK,바지,기타 바지,남자,186,70,적당함,34 
2567,MMCPC505-BK,바지,기타 바지,남자,191,81,큼,40 
2568,MMCPC505-BK,바지,기타 바지,남자,185,88,큼,36 
2569,MMCPC505-BK,바지,기타 바지,남자,186,79,적당함,32 
2570,MMCPC505-BK,바지,기타 바지,여자,172,61,적당함,28 
2571,MMCPC505-BK,바지,기타 바지,남자,187,95,적당함,38 
2572,MMCPC505-BK,바지,기타 바지,남자,171,65,적당함,28 
2573,MMCPC505-BK,바지,기타 바지,남자,183,95,적당함,34 
2574,MMCPC505-BK,바지,기타 바지,남자,165,58,적당함,26 
2575,MMCPC505-BK,바지,기타 바지,남자,175,78,적당함,30 
2576,MMCPC505-BK,바지,기타 바지,남자,189,98,큼,38 
2577,MMCPC505-BK,바지,기타 바지,남자,183,65,적당함,28 
2578,MMCPC505-BK,바지,기타 바지,남자,165,60,적당함,28 
2579,MMCPC505-BK,바지,기타 바지,남자,174,73,적당함,30 
2580,MMCPC505-BK,바지,기타 바지,남자,180,75,적당함,32 
2581,MMCPC505-BK,바지,기타 바지,남자,176,68,적당함,30 
2582,MMCPC505-BK,바지,기타 바지,남자,171,80,큼,30 
2583,MMCPC505-BK,바지,기타 바지,남자,180,66,적당함,32 
2584,MMCPC505-BK,바지,기타 바지,남자,170,57,적당함,30 
2585,MMCPC505-BK,바지,기타 바지,남자,182,89,적당함,34 
2586,MMCPC505-BK,바지,기타 바지,여자,164,60,적당함,28 
2587,MMCPC505-BK,바지,기타 바지,남자,176,58,적당함,28 
2588,MMCPC505-BK,바지,기타 바지,남자,180,80,큼,34 
2589,MMCPC505-BK,바지,기타 바지,남자,177,90,큼,36 
2590,MMCPC505-BK,바지,기타 바지,남자,173,99,적당함,34 
2591,MMCPC505-BK,바지,기타 바지,남자,174,95,적당함,36 
2592,MMCPC505-BK,바지,기타 바지,남자,185,77,적당함,32 
2593,MMCPC505-BK,바지,기타 바지,남자,183,77,적당함,32 
2594,MMCPC505-BK,바지,기타 바지,남자,179,71,적당함,30 
2595,MMCPC505-BK,바지,기타 바지,남자,173,73,적당함,30 
2596,MMCPC505-BK,바지,기타 바지,남자,173,68,적당함,30 
2597,MMCPC505-BK,바지,기타 바지,남자,173,70,적당함,30 
2598,MMCPC505-BK,바지,기타 바지,남자,178,75,적당함,34 
2599,MMCPC505-BK,바지,기타 바지,남자,175,72,적당함,30 
2600,MMCPC505-BK,바지,기타 바지,남자,178,75,적당함,32 
2601,MMCPC505-BK,바지,기타 바지,남자,185,92,적당함,36 
2602,MMCPC505-BK,바지,기타 바지,남자,177,66,적당함,30 
2603,MMCPC505-BK,바지,기타 바지,남자,183,75,적당함,32 
2604,MMCPC505-BK,바지,기타 바지,남자,176,101,적당함,34 
2605,MMCPC505-BK,바지,기타 바지,남자,176,66,적당함,30 
2606,MMCPC505-BK,바지,기타 바지,남자,175,80,적당함,30 
2607,MMCPC505-BK,바지,기타 바지,여자,171,45,적당함,28 
2608,MMCPC505-BK,바지,기타 바지,남자,177,67,적당함,28 
2609,MMCPC505-BK,바지,기타 바지,남자,178,80,적당함,32 
2610,MMCPC505-BK,바지,기타 바지,남자,183,78,적당함,32 
2611,MMCPC505-BK,바지,기타 바지,남자,170,60,적당함,28 
2612,MMCPC505-BK,바지,기타 바지,남자,170,65,적당함,26 
2613,MMCPC505-BK,바지,기타 바지,남자,173,60,적당함,28 
2614,MMCPC505-BK,바지,기타 바지,남자,183,85,적당함,34 
2615,MMCPC505-BK,바지,기타 바지,남자,177,75,적당함,32 
2616,MMCPC505-BK,바지,기타 바지,남자,177,90,큼,40 
2617,MMCPC505-BK,바지,기타 바지,남자,181,74,적당함,34 
2618,MMCPC505-BK,바지,기타 바지,남자,181,90,적당함,34 
2619,MMCPC505-BK,바지,기타 바지,남자,180,75,적당함,30 
2620,MMCPC505-BK,바지,기타 바지,남자,184,69,적당함,30 
2621,MMCPC505-BK,바지,기타 바지,남자,179,75,적당함,32 
2622,MMCPC505-BK,바지,기타 바지,남자,170,67,적당함,28 
2623,MMCPC505-BK,바지,기타 바지,남자,175,65,큼,32 
2624,MMCPC505-BK,바지,기타 바지,남자,173,74,적당함,30 
2625,MMCPC505-BK,바지,기타 바지,남자,180,86,적당함,30 
2626,MMCPC505-BK,바지,기타 바지,남자,190,88,적당함,36 
2627,MMCPC505-BK,바지,기타 바지,남자,174,74,적당함,30 
2628,MMCPC505-BK,바지,기타 바지,남자,176,59,적당함,28 
2629,MMCPC505-BK,바지,기타 바지,남자,179,100,큼,36 
2630,MMCPC505-BK,바지,기타 바지,남자,168,62,적당함,26 
2631,MMCPC505-BK,바지,기타 바지,남자,180,90,적당함,38 
2632,MMCPC505-BK,바지,기타 바지,남자,178,80,큼,32 
2633,MMCPC505-BK,바지,기타 바지,남자,183,80,적당함,32 
2634,MMCPC505-BK,바지,기타 바지,남자,171,60,적당함,28 
2635,MMCPC505-BK,바지,기타 바지,남자,175,67,적당함,30 
2636,MMCPC505-BK,바지,기타 바지,남자,186,100,적당함,34 
2637,MMCPC505-BK,바지,기타 바지,남자,180,90,큼,34 
2638,MMCPC505-BK,바지,기타 바지,남자,180,80,적당함,32 
2639,MMCPC505-BK,바지,기타 바지,남자,175,56,적당함,28 
2640,MMCPC505-BK,바지,기타 바지,남자,176,60,큼,28 
2641,MMCPC505-BK,바지,기타 바지,남자,173,70,적당함,28 
2642,MMCPC505-BK,바지,기타 바지,남자,183,78,적당함,32 
1238,MMCPC505-CR,바지,기타 바지,남자,178,89,적당함,30 
1239,MMCPC505-CR,바지,기타 바지,남자,173,85,적당함,34 
1240,MMCPC505-CR,바지,기타 바지,남자,180,88,적당함,34 
1241,MMCPC505-CR,바지,기타 바지,남자,186,82,작음,32 
1242,MMCPC505-CR,바지,기타 바지,남자,178,85,적당함,32 
1243,MMCPC505-CR,바지,기타 바지,남자,179,95,적당함,34 
1244,MMCPC505-CR,바지,기타 바지,남자,178,81,적당함,32 
1245,MMCPC505-CR,바지,기타 바지,남자,186,74,적당함,32 
1246,MMCPC505-CR,바지,기타 바지,남자,187,83,적당함,32 
1247,MMCPC505-CR,바지,기타 바지,남자,168,68,큼,28 
1248,MMCPC505-CR,바지,기타 바지,남자,179,79,큼,32 
1249,MMCPC505-CR,바지,기타 바지,남자,178,70,적당함,30 
1250,MMCPC505-CR,바지,기타 바지,남자,172,57,적당함,26 
1251,MMCPC505-CR,바지,기타 바지,남자,176,65,적당함,30 
1252,MMCPC505-CR,바지,기타 바지,남자,183,78,적당함,32 
1253,MMCPC505-CR,바지,기타 바지,남자,170,64,적당함,28 
1254,MMCPC505-CR,바지,기타 바지,남자,184,97,큼,36 
1255,MMCPC505-CR,바지,기타 바지,남자,176,64,적당함,28 
1256,MMCPC505-CR,바지,기타 바지,남자,177,76,큼,32 
1257,MMCPC505-CR,바지,기타 바지,남자,171,61,큼,30 
1258,MMCPC505-CR,바지,기타 바지,남자,178,78,적당함,32 
1259,MMCPC505-CR,바지,기타 바지,남자,169,58,적당함,26 
1260,MMCPC505-CR,바지,기타 바지,남자,173,70,큼,32 
1261,MMCPC505-CR,바지,기타 바지,남자,186,70,적당함,34 
1262,MMCPC505-CR,바지,기타 바지,남자,178,73,적당함,30 
1263,MMCPC505-CR,바지,기타 바지,남자,185,93,적당함,32 
1264,MMCPC505-CR,바지,기타 바지,남자,180,88,적당함,34 
1265,MMCPC505-CR,바지,기타 바지,남자,170,68,적당함,30 
1266,MMCPC505-CR,바지,기타 바지,남자,178,79,적당함,34 
1267,MMCPC505-CR,바지,기타 바지,남자,183,84,적당함,34 
1268,MMCPC505-CR,바지,기타 바지,남자,182,95,적당함,34 
1269,MMCPC505-CR,바지,기타 바지,남자,190,88,적당함,34 
1270,MMCPC505-CR,바지,기타 바지,남자,179,75,큼,30 
1271,MMCPC505-CR,바지,기타 바지,남자,171,66,적당함,30 
1272,MMCPC505-CR,바지,기타 바지,남자,177,84,적당함,32 
1273,MMCPC505-CR,바지,기타 바지,남자,177,77,적당함,32 
1274,MMCPC505-CR,바지,기타 바지,남자,180,85,적당함,34 
1275,MMCPC505-CR,바지,기타 바지,남자,174,63,적당함,28 
1276,MMCPC505-CR,바지,기타 바지,남자,184,93,적당함,34 
1277,MMCPC505-CR,바지,기타 바지,남자,176,70,적당함,28 
1278,MMCPC505-CR,바지,기타 바지,남자,176,73,큼,32 
1279,MMCPC505-CR,바지,기타 바지,남자,182,78,큼,34 
1280,MMCPC505-CR,바지,기타 바지,남자,178,100,적당함,32 
1281,MMCPC505-CR,바지,기타 바지,남자,181,75,큼,34 
1282,MMCPC505-CR,바지,기타 바지,남자,174,72,적당함,30 
1283,MMCPC505-CR,바지,기타 바지,여자,164,50,적당함,26 
1284,MMCPC505-CR,바지,기타 바지,남자,171,66,큼,30 
1285,MMCPC505-CR,바지,기타 바지,남자,180,72,큼,30 
1286,MMCPC505-CR,바지,기타 바지,남자,178,85,적당함,32 
1287,MMCPC505-CR,바지,기타 바지,남자,183,65,적당함,28 
1288,MMCPC505-CR,바지,기타 바지,남자,175,68,적당함,28 
1289,MMCPC505-CR,바지,기타 바지,남자,178,78,적당함,28 
1290,MMCPC505-CR,바지,기타 바지,남자,179,80,적당함,34 
1291,MMCPC505-CR,바지,기타 바지,남자,185,72,적당함,32 
1292,MMCPC505-CR,바지,기타 바지,남자,176,68,적당함,30 
1293,MMCPC505-CR,바지,기타 바지,남자,170,69,적당함,32 
1294,MMCPC505-CR,바지,기타 바지,남자,171,63,큼,26 
1295,MMCPC505-CR,바지,기타 바지,남자,185,105,적당함,34 
1296,MMCPC505-CR,바지,기타 바지,남자,184,82,큼,36 
1297,MMCPC505-CR,바지,기타 바지,남자,170,72,적당함,30 
1298,MMCPC505-CR,바지,기타 바지,남자,175,69,적당함,28 
1299,MMCPC505-CR,바지,기타 바지,남자,180,90,적당함,32 
1300,MMCPC505-CR,바지,기타 바지,남자,183,100,적당함,34 
1301,MMCPC505-CR,바지,기타 바지,남자,181,70,적당함,32 
1302,MMCPC505-CR,바지,기타 바지,남자,182,87,큼,32 
1303,MMCPC505-CR,바지,기타 바지,남자,182,78,적당함,32 
1304,MMCPC505-CR,바지,기타 바지,남자,180,70,적당함,28 
1305,MMCPC505-CR,바지,기타 바지,남자,167,66,적당함,30 
1306,MMCPC505-CR,바지,기타 바지,남자,188,80,적당함,36 
1307,MMCPC505-CR,바지,기타 바지,남자,171,60,적당함,28 
1308,MMCPC505-CR,바지,기타 바지,남자,173,64,적당함,28 
1309,MMCPC505-CR,바지,기타 바지,남자,193,85,큼,36 
1310,MMCPC505-CR,바지,기타 바지,남자,168,65,적당함,28 
1311,MMCPC505-CR,바지,기타 바지,남자,171,63,큼,28 
1312,MMCPC505-CR,바지,기타 바지,여자,165,55,큼,26 
1313,MMCPC505-CR,바지,기타 바지,남자,173,60,적당함,28 
1314,MMCPC505-CR,바지,기타 바지,남자,177,72,적당함,32 
1315,MMCPC505-CR,바지,기타 바지,남자,176,101,적당함,34 
1316,MMCPC505-CR,바지,기타 바지,남자,179,85,적당함,36 
1317,MMCPC505-CR,바지,기타 바지,남자,180,72,적당함,30 
1318,MMCPC505-CR,바지,기타 바지,여자,167,56,적당함,34 
1319,MMCPC505-CR,바지,기타 바지,남자,169,62,적당함,28 
1320,MMCPC505-CR,바지,기타 바지,남자,180,73,적당함,30 
1321,MMCPC505-CR,바지,기타 바지,남자,178,82,적당함,32 
1322,MMCPC505-CR,바지,기타 바지,여자,172,68,적당함,28 
1323,MMCPC505-CR,바지,기타 바지,남자,180,79,적당함,30 
1324,MMCPC505-CR,바지,기타 바지,남자,183,85,적당함,34 
1325,MMCPC505-CR,바지,기타 바지,남자,181,78,적당함,30 
1326,MMCPC505-CR,바지,기타 바지,남자,183,70,큼,32 
1327,MMCPC505-CR,바지,기타 바지,남자,174,65,적당함,30 
1328,MMCPC505-CR,바지,기타 바지,남자,178,72,적당함,30 
1329,MMCPC505-CR,바지,기타 바지,남자,173,64,적당함,28 
1330,MMCPC505-CR,바지,기타 바지,남자,182,82,큼,34 
1331,MMCPC505-CR,바지,기타 바지,남자,174,67,적당함,32 
1332,MMCPC505-CR,바지,기타 바지,남자,182,84,적당함,34 
1333,MMCPC505-CR,바지,기타 바지,남자,181,76,적당함,32 
1334,MMCPC505-CR,바지,기타 바지,남자,170,64,적당함,28 
1335,MMCPC505-CR,바지,기타 바지,남자,166,53,적당함,26 
1336,MMCPC505-CR,바지,기타 바지,남자,173,78,적당함,32 
1337,MMCPC505-CR,바지,기타 바지,남자,177,72,적당함,30 
2643,MMCPC505-CR,바지,기타 바지,남자,178,89,적당함,30 
2644,MMCPC505-CR,바지,기타 바지,남자,173,85,적당함,34 
2645,MMCPC505-CR,바지,기타 바지,남자,180,88,적당함,34 
2646,MMCPC505-CR,바지,기타 바지,남자,186,82,작음,32 
2647,MMCPC505-CR,바지,기타 바지,남자,178,85,적당함,32 
2648,MMCPC505-CR,바지,기타 바지,남자,179,95,적당함,34 
2649,MMCPC505-CR,바지,기타 바지,남자,178,81,적당함,32 
2650,MMCPC505-CR,바지,기타 바지,남자,186,74,적당함,32 
2651,MMCPC505-CR,바지,기타 바지,남자,187,83,적당함,32 
2652,MMCPC505-CR,바지,기타 바지,남자,168,68,큼,28 
2653,MMCPC505-CR,바지,기타 바지,남자,179,79,큼,32 
2654,MMCPC505-CR,바지,기타 바지,남자,178,70,적당함,30 
2655,MMCPC505-CR,바지,기타 바지,남자,172,57,적당함,26 
2656,MMCPC505-CR,바지,기타 바지,남자,176,65,적당함,30 
2657,MMCPC505-CR,바지,기타 바지,남자,183,78,적당함,32 
2658,MMCPC505-CR,바지,기타 바지,남자,170,64,적당함,28 
2659,MMCPC505-CR,바지,기타 바지,남자,184,97,큼,36 
2660,MMCPC505-CR,바지,기타 바지,남자,176,64,적당함,28 
2661,MMCPC505-CR,바지,기타 바지,남자,177,76,큼,32 
2662,MMCPC505-CR,바지,기타 바지,남자,171,61,큼,30 
2663,MMCPC505-CR,바지,기타 바지,남자,178,78,적당함,32 
2664,MMCPC505-CR,바지,기타 바지,남자,169,58,적당함,26 
2665,MMCPC505-CR,바지,기타 바지,남자,173,70,큼,32 
2666,MMCPC505-CR,바지,기타 바지,남자,186,70,적당함,34 
2667,MMCPC505-CR,바지,기타 바지,남자,178,73,적당함,30 
2668,MMCPC505-CR,바지,기타 바지,남자,185,93,적당함,32 
2669,MMCPC505-CR,바지,기타 바지,남자,180,88,적당함,34 
2670,MMCPC505-CR,바지,기타 바지,남자,170,68,적당함,30 
2671,MMCPC505-CR,바지,기타 바지,남자,178,79,적당함,34 
2672,MMCPC505-CR,바지,기타 바지,남자,183,84,적당함,34 
2673,MMCPC505-CR,바지,기타 바지,남자,182,95,적당함,34 
2674,MMCPC505-CR,바지,기타 바지,남자,190,88,적당함,34 
2675,MMCPC505-CR,바지,기타 바지,남자,179,75,큼,30 
2676,MMCPC505-CR,바지,기타 바지,남자,171,66,적당함,30 
2677,MMCPC505-CR,바지,기타 바지,남자,177,84,적당함,32 
2678,MMCPC505-CR,바지,기타 바지,남자,177,77,적당함,32 
2679,MMCPC505-CR,바지,기타 바지,남자,180,85,적당함,34 
2680,MMCPC505-CR,바지,기타 바지,남자,174,63,적당함,28 
2681,MMCPC505-CR,바지,기타 바지,남자,184,93,적당함,34 
2682,MMCPC505-CR,바지,기타 바지,남자,176,70,적당함,28 
2683,MMCPC505-CR,바지,기타 바지,남자,176,73,큼,32 
2684,MMCPC505-CR,바지,기타 바지,남자,182,78,큼,34 
2685,MMCPC505-CR,바지,기타 바지,남자,178,100,적당함,32 
2686,MMCPC505-CR,바지,기타 바지,남자,181,75,큼,34 
2687,MMCPC505-CR,바지,기타 바지,남자,174,72,적당함,30 
2688,MMCPC505-CR,바지,기타 바지,여자,164,50,적당함,26 
2689,MMCPC505-CR,바지,기타 바지,남자,171,66,큼,30 
2690,MMCPC505-CR,바지,기타 바지,남자,180,72,큼,30 
2691,MMCPC505-CR,바지,기타 바지,남자,178,85,적당함,32 
2692,MMCPC505-CR,바지,기타 바지,남자,183,65,적당함,28 
2693,MMCPC505-CR,바지,기타 바지,남자,175,68,적당함,28 
2694,MMCPC505-CR,바지,기타 바지,남자,178,78,적당함,28 
2695,MMCPC505-CR,바지,기타 바지,남자,179,80,적당함,34 
2696,MMCPC505-CR,바지,기타 바지,남자,185,72,적당함,32 
2697,MMCPC505-CR,바지,기타 바지,남자,176,68,적당함,30 
2698,MMCPC505-CR,바지,기타 바지,남자,170,69,적당함,32 
2699,MMCPC505-CR,바지,기타 바지,남자,171,63,큼,26 
2700,MMCPC505-CR,바지,기타 바지,남자,185,105,적당함,34 
2701,MMCPC505-CR,바지,기타 바지,남자,184,82,큼,36 
2702,MMCPC505-CR,바지,기타 바지,남자,170,72,적당함,30 
2703,MMCPC505-CR,바지,기타 바지,남자,175,69,적당함,28 
2704,MMCPC505-CR,바지,기타 바지,남자,180,90,적당함,32 
2705,MMCPC505-CR,바지,기타 바지,남자,183,100,적당함,34 
2706,MMCPC505-CR,바지,기타 바지,남자,181,70,적당함,32 
2707,MMCPC505-CR,바지,기타 바지,남자,182,87,큼,32 
2708,MMCPC505-CR,바지,기타 바지,남자,182,78,적당함,32 
2709,MMCPC505-CR,바지,기타 바지,남자,180,70,적당함,28 
2710,MMCPC505-CR,바지,기타 바지,남자,167,66,적당함,30 
2711,MMCPC505-CR,바지,기타 바지,남자,188,80,적당함,36 
2712,MMCPC505-CR,바지,기타 바지,남자,171,60,적당함,28 
2713,MMCPC505-CR,바지,기타 바지,남자,173,64,적당함,28 
2714,MMCPC505-CR,바지,기타 바지,남자,193,85,큼,36 
2715,MMCPC505-CR,바지,기타 바지,남자,168,65,적당함,28 
2716,MMCPC505-CR,바지,기타 바지,남자,171,63,큼,28 
2717,MMCPC505-CR,바지,기타 바지,여자,165,55,큼,26 
2718,MMCPC505-CR,바지,기타 바지,남자,173,60,적당함,28 
2719,MMCPC505-CR,바지,기타 바지,남자,177,72,적당함,32 
2720,MMCPC505-CR,바지,기타 바지,남자,176,101,적당함,34 
2721,MMCPC505-CR,바지,기타 바지,남자,179,85,적당함,36 
2722,MMCPC505-CR,바지,기타 바지,남자,180,72,적당함,30 
2723,MMCPC505-CR,바지,기타 바지,여자,167,56,적당함,34 
2724,MMCPC505-CR,바지,기타 바지,남자,169,62,적당함,28 
2725,MMCPC505-CR,바지,기타 바지,남자,180,73,적당함,30 
2726,MMCPC505-CR,바지,기타 바지,남자,178,82,적당함,32 
2727,MMCPC505-CR,바지,기타 바지,여자,172,68,적당함,28 
2728,MMCPC505-CR,바지,기타 바지,남자,180,79,적당함,30 
2729,MMCPC505-CR,바지,기타 바지,남자,183,85,적당함,34 
2730,MMCPC505-CR,바지,기타 바지,남자,181,78,적당함,30 
2731,MMCPC505-CR,바지,기타 바지,남자,183,70,큼,32 
2732,MMCPC505-CR,바지,기타 바지,남자,174,65,적당함,30 
2733,MMCPC505-CR,바지,기타 바지,남자,178,72,적당함,30 
2734,MMCPC505-CR,바지,기타 바지,남자,173,64,적당함,28 
2735,MMCPC505-CR,바지,기타 바지,남자,182,82,큼,34 
2736,MMCPC505-CR,바지,기타 바지,남자,174,67,적당함,32 
2737,MMCPC505-CR,바지,기타 바지,남자,182,84,적당함,34 
2738,MMCPC505-CR,바지,기타 바지,남자,181,76,적당함,32 
2739,MMCPC505-CR,바지,기타 바지,남자,170,64,적당함,28 
